"","UniqueID","Longitude","Latitude","Year"
"8139","DI1_2013__Rousseau 1 1 8",-86.846937,13.16011467,"2011"
"8140","DI1_2013__Rousseau 1 1 9",-86.846937,13.16011467,"2011"
"8141","DI1_2013__Rousseau 1 1 10",-86.84766367,13.15847833,"2011"
"8142","DI1_2013__Rousseau 1 1 11",-86.84766367,13.15847833,"2011"
"8143","DI1_2013__Rousseau 1 1 12",-86.84766367,13.15847833,"2011"
"8144","DI1_2013__Rousseau 1 2 13",-86.84632467,13.15602667,"2011"
"8145","DI1_2013__Rousseau 1 2 14",-86.84632467,13.15602667,"2011"
"8146","DI1_2013__Rousseau 1 2 15",-86.84632467,13.15602667,"2011"
"8147","DI1_2013__Rousseau 1 2 16",-86.848493,13.15556367,"2011"
"8148","DI1_2013__Rousseau 1 2 17",-86.848493,13.15556367,"2011"
"8149","DI1_2013__Rousseau 1 2 18",-86.848493,13.15556367,"2011"
"8150","DI1_2013__Rousseau 1 2 19",-86.84832033,13.156233,"2011"
"8151","DI1_2013__Rousseau 1 2 20",-86.84832033,13.156233,"2011"
"8152","DI1_2013__Rousseau 1 2 21",-86.84832033,13.156233,"2011"
"8153","DI1_2013__Rousseau 1 2 22",-86.84865567,13.155941,"2011"
"8154","DI1_2013__Rousseau 1 2 23",-86.84865567,13.155941,"2011"
"8155","DI1_2013__Rousseau 1 2 24",-86.84865567,13.155941,"2011"
"8156","DI1_2013__Rousseau 1 3 25",-86.85117467,13.156777,"2011"
"8157","DI1_2013__Rousseau 1 3 26",-86.85117467,13.156777,"2011"
"8158","DI1_2013__Rousseau 1 3 27",-86.85117467,13.156777,"2011"
"8159","DI1_2013__Rousseau 1 3 28",-86.85259267,13.15650067,"2011"
"8160","DI1_2013__Rousseau 1 3 29",-86.85259267,13.15650067,"2011"
"8161","DI1_2013__Rousseau 1 3 30",-86.85259267,13.15650067,"2011"
"8162","DI1_2013__Rousseau 1 3 31",-86.85628233,13.14813867,"2011"
"8163","DI1_2013__Rousseau 1 3 32",-86.85628233,13.14813867,"2011"
"8164","DI1_2013__Rousseau 1 3 33",-86.85628233,13.14813867,"2011"
"8165","DI1_2013__Rousseau 1 3 34",-86.85405533,13.14798333,"2011"
"8166","DI1_2013__Rousseau 1 3 35",-86.85405533,13.14798333,"2011"
"8167","DI1_2013__Rousseau 1 3 36",-86.85405533,13.14798333,"2011"
"8168","DI1_2013__Rousseau 1 4 37",-86.85775567,13.147895,"2011"
"8169","DI1_2013__Rousseau 1 4 38",-86.85775567,13.147895,"2011"
"8170","DI1_2013__Rousseau 1 4 39",-86.85775567,13.147895,"2011"
"8171","DI1_2013__Rousseau 1 4 40",-86.85138767,13.15574067,"2011"
"8172","DI1_2013__Rousseau 1 4 41",-86.85138767,13.15574067,"2011"
"8173","DI1_2013__Rousseau 1 4 42",-86.85138767,13.15574067,"2011"
"8174","DI1_2013__Rousseau 1 4 43",-86.85169067,13.15784767,"2011"
"8175","DI1_2013__Rousseau 1 4 44",-86.85169067,13.15784767,"2011"
"8176","DI1_2013__Rousseau 1 4 45",-86.85169067,13.15784767,"2011"
"8177","DI1_2013__Rousseau 1 4 46",-86.85823433,13.149981,"2011"
"8178","DI1_2013__Rousseau 1 4 47",-86.85823433,13.149981,"2011"
"8179","DI1_2013__Rousseau 1 4 48",-86.85823433,13.149981,"2011"
"8180","DI1_2013__Rousseau 1 5 49",-86.84952133,13.153964,"2011"
"8181","DI1_2013__Rousseau 1 5 50",-86.84952133,13.153964,"2011"
"8182","DI1_2013__Rousseau 1 5 51",-86.84952133,13.153964,"2011"
"8183","DI1_2013__Rousseau 1 5 52",-86.850116,13.152668,"2011"
"8184","DI1_2013__Rousseau 1 5 53",-86.850116,13.152668,"2011"
"8185","DI1_2013__Rousseau 1 5 54",-86.850116,13.152668,"2011"
"8186","DI1_2013__Rousseau 1 5 55",-86.85135767,13.15372967,"2011"
"8187","DI1_2013__Rousseau 1 5 56",-86.85135767,13.15372967,"2011"
"8188","DI1_2013__Rousseau 1 5 57",-86.85135767,13.15372967,"2011"
"8189","DI1_2013__Rousseau 1 5 58",-86.84841767,13.15333333,"2011"
"8190","DI1_2013__Rousseau 1 5 59",-86.84841767,13.15333333,"2011"
"8191","DI1_2013__Rousseau 1 5 60",-86.84841767,13.15333333,"2011"
"8192","DI1_2013__Rousseau 1 6 61",-86.83442433,13.160601,"2011"
"8193","DI1_2013__Rousseau 1 6 62",-86.83442433,13.160601,"2011"
"8194","DI1_2013__Rousseau 1 6 63",-86.83442433,13.160601,"2011"
"8195","DI1_2013__Rousseau 1 6 64",-86.83385167,13.16139933,"2011"
"8196","DI1_2013__Rousseau 1 6 65",-86.83385167,13.16139933,"2011"
"8197","DI1_2013__Rousseau 1 6 66",-86.83385167,13.16139933,"2011"
"8198","DI1_2013__Rousseau 1 6 67",-86.834196,13.16163167,"2011"
"8199","DI1_2013__Rousseau 1 6 68",-86.834196,13.16163167,"2011"
"8200","DI1_2013__Rousseau 1 6 69",-86.834196,13.16163167,"2011"
"8201","DI1_2013__Rousseau 1 6 70",-86.83419567,13.162111,"2011"
"8202","DI1_2013__Rousseau 1 6 71",-86.83419567,13.162111,"2011"
"8203","DI1_2013__Rousseau 1 6 72",-86.83419567,13.162111,"2011"
"8204","DI1_2013__Rousseau 2 1 1",-86.84663,13.159822,"2011"
"8205","DI1_2013__Rousseau 2 1 2",-86.846519,13.159876,"2011"
"8206","DI1_2013__Rousseau 2 1 3",-86.8465,13.159976,"2011"
"8207","DI1_2013__Rousseau 2 1 4",-86.846149,13.161476,"2011"
"8208","DI1_2013__Rousseau 2 1 5",-86.846269,13.161278,"2011"
"8209","DI1_2013__Rousseau 2 1 6",-86.84602,13.16125,"2011"
"8210","DI1_2013__Rousseau 2 1 7",-86.846897,13.16003,"2011"
"8211","DI1_2013__Rousseau 2 1 8",-86.846897,13.16013,"2011"
"8212","DI1_2013__Rousseau 2 1 9",-86.847017,13.160184,"2011"
"8213","DI1_2013__Rousseau 2 1 10",-86.847719,13.158367,"2011"
"8214","DI1_2013__Rousseau 2 1 11",-86.847673,13.158466,"2011"
"8215","DI1_2013__Rousseau 2 1 12",-86.847599,13.158602,"2011"
"8216","DI1_2013__Rousseau 2 2 13",-86.846346,13.156132,"2011"
"8217","DI1_2013__Rousseau 2 2 14",-86.846346,13.156277,"2011"
"8218","DI1_2013__Rousseau 2 2 15",-86.846282,13.155671,"2011"
"8219","DI1_2013__Rousseau 2 2 16",-86.848422,13.155672,"2011"
"8220","DI1_2013__Rousseau 2 2 17",-86.848478,13.155573,"2011"
"8221","DI1_2013__Rousseau 2 2 18",-86.848579,13.155446,"2011"
"8222","DI1_2013__Rousseau 2 2 19",-86.84832,13.156378,"2011"
"8223","DI1_2013__Rousseau 2 2 20",-86.84832,13.156224,"2011"
"8224","DI1_2013__Rousseau 2 2 21",-86.848321,13.156097,"2011"
"8225","DI1_2013__Rousseau 2 2 22",-86.848551,13.155953,"2011"
"8226","DI1_2013__Rousseau 2 2 23",-86.848634,13.155917,"2011"
"8227","DI1_2013__Rousseau 2 2 24",-86.848782,13.155953,"2011"
"8228","DI1_2013__Rousseau 2 3 25",-86.851273,13.15675,"2011"
"8229","DI1_2013__Rousseau 2 3 26",-86.851181,13.156804,"2011"
"8230","DI1_2013__Rousseau 2 3 27",-86.85107,13.156777,"2011"
"8231","DI1_2013__Rousseau 2 3 28",-86.85262,13.156416,"2011"
"8232","DI1_2013__Rousseau 2 3 29",-86.852676,13.156534,"2011"
"8233","DI1_2013__Rousseau 2 3 30",-86.852482,13.156552,"2011"
"8234","DI1_2013__Rousseau 2 3 31",-86.856251,13.148181,"2011"
"8235","DI1_2013__Rousseau 2 3 32",-86.856298,13.148154,"2011"
"8236","DI1_2013__Rousseau 2 3 33",-86.856298,13.148081,"2011"
"8237","DI1_2013__Rousseau 2 3 34",-86.854166,13.147981,"2011"
"8238","DI1_2013__Rousseau 2 3 35",-86.854046,13.147971,"2011"
"8239","DI1_2013__Rousseau 2 3 36",-86.853954,13.147998,"2011"
"8240","DI1_2013__Rousseau 2 4 37",-86.857774,13.148082,"2011"
"8241","DI1_2013__Rousseau 2 4 38",-86.857774,13.147874,"2011"
"8242","DI1_2013__Rousseau 2 4 39",-86.857719,13.147729,"2011"
"8243","DI1_2013__Rousseau 2 4 40",-86.851431,13.155376,"2011"
"8244","DI1_2013__Rousseau 2 4 41",-86.851366,13.155873,"2011"
"8245","DI1_2013__Rousseau 2 4 42",-86.851366,13.155973,"2011"
"8246","DI1_2013__Rousseau 2 4 43",-86.851568,13.157872,"2011"
"8247","DI1_2013__Rousseau 2 4 44",-86.851724,13.157854,"2011"
"8248","DI1_2013__Rousseau 2 4 45",-86.85178,13.157817,"2011"
"8249","DI1_2013__Rousseau 2 4 46",-86.858077,13.149918,"2011"
"8250","DI1_2013__Rousseau 2 4 47",-86.858253,13.150026,"2011"
"8251","DI1_2013__Rousseau 2 4 48",-86.858373,13.149999,"2011"
"8252","DI1_2013__Rousseau 2 5 49",-86.849521,13.154082,"2011"
"8253","DI1_2013__Rousseau 2 5 50",-86.849521,13.153982,"2011"
"8254","DI1_2013__Rousseau 2 5 51",-86.849522,13.153828,"2011"
"8255","DI1_2013__Rousseau 2 5 52",-86.850122,13.153096,"2011"
"8256","DI1_2013__Rousseau 2 5 53",-86.850103,13.153132,"2011"
"8257","DI1_2013__Rousseau 2 5 54",-86.850123,13.151776,"2011"
"8258","DI1_2013__Rousseau 2 5 55",-86.851321,13.153621,"2011"
"8259","DI1_2013__Rousseau 2 5 56",-86.851284,13.153748,"2011"
"8260","DI1_2013__Rousseau 2 5 57",-86.851468,13.15382,"2011"
"8261","DI1_2013__Rousseau 2 5 58",-86.848553,13.153303,"2011"
"8262","DI1_2013__Rousseau 2 5 59",-86.848424,13.153276,"2011"
"8263","DI1_2013__Rousseau 2 5 60",-86.848276,13.153421,"2011"
"8264","DI1_2013__Rousseau 2 6 61",-86.834569,13.160628,"2011"
"8265","DI1_2013__Rousseau 2 6 62",-86.834403,13.160628,"2011"
"8266","DI1_2013__Rousseau 2 6 63",-86.834301,13.160547,"2011"
"8267","DI1_2013__Rousseau 2 6 64",-86.833932,13.161279,"2011"
"8268","DI1_2013__Rousseau 2 6 65",-86.833802,13.161396,"2011"
"8269","DI1_2013__Rousseau 2 6 66",-86.833821,13.161523,"2011"
"8270","DI1_2013__Rousseau 2 6 67",-86.834273,13.161523,"2011"
"8271","DI1_2013__Rousseau 2 6 68",-86.834217,13.161722,"2011"
"8272","DI1_2013__Rousseau 2 6 69",-86.834098,13.16165,"2011"
"8273","DI1_2013__Rousseau 2 6 70",-86.834116,13.162002,"2011"
"8274","DI1_2013__Rousseau 2 6 71",-86.834217,13.162102,"2011"
"8275","DI1_2013__Rousseau 2 6 72",-86.834254,13.162229,"2011"
"8276","DL1_2004__Vergara 1  1",-72.6833333333333,-35.9833333333333,"2000"
"8277","DL1_2004__Vergara 1  2",-72.6833333333333,-35.9833333333333,"2000"
"8278","DL1_2004__Vergara 1  3",-72.6833333333333,-35.9833333333333,"2000"
"8279","DL1_2005__Cockle 1  1",-54.6361472222222,-24.494,"2001"
"8280","DL1_2005__Cockle 1  2",-54.6304194444444,-24.5021027777778,"2001"
"8281","DL1_2005__Ferreira 1 M1 1",-8.86083333333333,37.1661111111111,"2000"
"8282","DL1_2005__Ferreira 1 M1 2",-8.86083333333333,37.1661111111111,"2001"
"8283","DL1_2005__Ferreira 1 M1 3",-8.86083333333333,37.1661111111111,"2002"
"8284","DL1_2005__Ferreira 1 M1 4",-8.86083333333333,37.1661111111111,"2004"
"8285","DL1_2005__Ferreira 1 M1 5",-8.86083333333333,37.1661111111111,"2005"
"8286","DL1_2005__Ferreira 1 M2 6",-8.85527777777778,37.2197222222222,"2000"
"8287","DL1_2005__Ferreira 1 M2 7",-8.85527777777778,37.2197222222222,"2001"
"8288","DL1_2005__Ferreira 1 M2 8",-8.85527777777778,37.2197222222222,"2002"
"8289","DL1_2005__Ferreira 1 M2 9",-8.85527777777778,37.2197222222222,"2004"
"8290","DL1_2005__Ferreira 1 M2 10",-8.85527777777778,37.2197222222222,"2005"
"8291","DL1_2005__Ferreira 1 C1 11",-8.87083333333333,37.305,"2000"
"8292","DL1_2005__Ferreira 1 C1 12",-8.87083333333333,37.305,"2001"
"8293","DL1_2005__Ferreira 1 C1 13",-8.87083333333333,37.305,"2002"
"8294","DL1_2005__Ferreira 1 C1 14",-8.87083333333333,37.305,"2004"
"8295","DL1_2005__Ferreira 1 C1 15",-8.87083333333333,37.305,"2005"
"8296","DL1_2005__Ferreira 1 C2 16",-8.86638888888889,37.1030555555556,"2000"
"8297","DL1_2005__Ferreira 1 C2 17",-8.86638888888889,37.1030555555556,"2001"
"8298","DL1_2005__Ferreira 1 C2 18",-8.86638888888889,37.1030555555556,"2002"
"8299","DL1_2007__Reis 1  1",-39.0636111111111,-14.625,"2000"
"8300","DL1_2007__Reis 1  2",-39.2455555555556,-14.3108333333333,"2000"
"8301","DL1_2007__Reis 2  1",-39.0636111111111,-14.625,"2000"
"8302","DL1_2007__Reis 2  2",-39.2455555555556,-14.3108333333333,"2000"
"8303","DL1_2007__Verdu 1  1",-98.6856111024,20.4534470831,"2006"
"8304","DL1_2007__Verdu 1  2",-98.7079058379,20.4799874097,"2006"
"8305","DL1_2007__Verdu 1  3",-98.7324940115,20.4725119109,"2006"
"8306","DL1_2007__Verdu 1  4",-98.7459075695,20.4702111673,"2006"
"8307","DL1_2008__Aben 1  1",-63.5937444444444,-18.1070833333333,"2005"
"8308","DL1_2008__Aben 1  2",-63.6052055555556,-18.1105555555556,"2005"
"8309","DL1_2008__Aben 1  3",-63.6230694444444,-18.1251027777778,"2005"
"8310","DL1_2008__deSouza 1 1 1",-67.6309166666667,-10.1041111111111,"2005"
"8311","DL1_2008__deSouza 1 1 2",-67.625,-10.1017222222222,"2005"
"8312","DL1_2008__deSouza 1 1 3",-67.6263888888889,-10.1001666666667,"2005"
"8313","DL1_2008__deSouza 1 1 4",-67.6301111111111,-10.0916944444444,"2005"
"8314","DL1_2008__deSouza 1 2 5",-67.6063888888889,-10.0638888888889,"2005"
"8315","DL1_2008__deSouza 1 2 6",-67.6076666666667,-10.0675277777778,"2005"
"8316","DL1_2008__deSouza 1 2 7",-67.60775,-10.0703055555556,"2005"
"8317","DL1_2008__deSouza 1 2 8",-67.6053888888889,-10.0745277777778,"2005"
"8318","DL1_2008__deSouza 1 3 9",-67.6233333333333,-10.0724722222222,"2005"
"8319","DL1_2008__deSouza 1 3 10",-67.621,-10.0708333333333,"2005"
"8320","DL1_2008__deSouza 1 3 11",-67.6209444444444,-10.0727222222222,"2005"
"8321","DL1_2008__deSouza 1 3 12",-67.6210277777778,-10.0768888888889,"2005"
"8322","DL1_2008__MacipRios 1  1",-92.8055555555556,15.5472222222222,"2000"
"8323","DL1_2008__MacipRios 1  2",-92.8466666666667,15.4783333333333,"2000"
"8324","DL1_2008__MacipRios 1  3",-92.85,15.4791666666667,"2000"
"8325","DL1_2008__MacipRios 1  4",-92.8044444444444,15.5166666666667,"2000"
"8326","DL1_2008__MacipRios 1  5",-92.8041666666667,15.5138888888889,"2000"
"8327","DL1_2008__MacipRios 1  6",-92.8094444444444,15.5377777777778,"2000"
"8328","DL1_2008__MacipRios 1  7",-92.8083333333333,15.5380555555556,"2000"
"8329","DL1_2008__MacipRios 1  8",-92.8461111111111,15.4847222222222,"2000"
"8330","DL1_2008__MacipRios 1  9",-92.8083333333333,15.5172222222222,"2000"
"8331","DL1_2009__Azpiroz 1  1",-57.9138888888889,-31.7444444444444,"2004"
"8332","DL1_2009__Azpiroz 1  2",-57.6861111111111,-31.3408333333333,"2005"
"8333","DL1_2009__Azpiroz 1  3",-57.6861111111111,-31.3408333333333,"2004"
"8334","DL1_2009__Azpiroz 1  4",-56.8591666666667,-31.5986111111111,"2004"
"8335","DL1_2009__Azpiroz 1  5",-56.7152777777778,-31.7030555555556,"2004"
"8336","DL1_2009__Barquero 1  1",-83.7363888888889,10.5572222222222,"2007"
"8337","DL1_2009__Barquero 1  2",-83.7363888888889,10.5572222222222,"2007"
"8338","DL1_2009__Barquero 1  3",-83.7363888888889,10.5572222222222,"2007"
"8339","DL1_2009__Barquero 2  1",-83.7363888888889,10.5572222222222,"2007"
"8340","DL1_2009__Barquero 2  2",-83.7363888888889,10.5572222222222,"2007"
"8341","DL1_2009__Barquero 2  3",-83.7363888888889,10.5572222222222,"2007"
"8342","DL1_2009__Barquero 3  1",-83.7363888888889,10.5572222222222,"2007"
"8343","DL1_2009__Barquero 3  2",-83.7363888888889,10.5572222222222,"2007"
"8344","DL1_2009__Barquero 3  3",-83.7363888888889,10.5572222222222,"2007"
"8345","DL1_2009__Carrijo 1  1",-49.3463888888889,-15.7597222222222,"2006"
"8346","DL1_2009__Carrijo 1  2",-49.3475,-15.7652777777778,"2006"
"8347","DL1_2009__Delabie 1  1",-53.9791666666667,3.59833333333333,"2000"
"8348","DL1_2009__Delabie 1  2",-53.9791666666667,3.59833333333333,"2000"
"8349","DL1_2009__Delabie 1  3",-53.9791666666667,3.59833333333333,"2000"
"8350","DL1_2009__Delabie 1  4",-53.9791666666667,3.59833333333333,"2000"
"8351","DL1_2009__Delabie 1  5",-53.9791666666667,3.59833333333333,"2000"
"8352","DL1_2009__Delabie 1  6",-53.9791666666667,3.59833333333333,"2000"
"8353","DL1_2009__Oke 1  1",5.25,6.3,"2003"
"8354","DL1_2009__Oke 1  2",5.3,6.75,"2003"
"8355","DL1_2009__Oke 1  3",5.33333333333333,6.75,"2003"
"8356","DL1_2009__Oke 1  4",6.11666666666667,6.75,"2003"
"8357","DL1_2009__Oke 1  5",5.96666666666667,6.61666666666667,"2003"
"8358","DL1_2009__Rasmussen 1  1",-73.4152093333333,-3.94717,"2001"
"8359","DL1_2009__Rasmussen 1  2",-73.3544583333333,-3.896351,"2001"
"8360","DL1_2009__Rasmussen 1  3",-73.341057,-3.85373033333333,"2001"
"8361","DL1_2009__Sugiura 1 1 1",142.198638888889,27.06725,"2006"
"8362","DL1_2009__Sugiura 1 1 2",142.198638888889,27.06725,"2007"
"8363","DL1_2009__Sugiura 1 2 3",142.213777777778,27.11675,"2006"
"8364","DL1_2009__Sugiura 1 2 4",142.213777777778,27.11675,"2007"
"8365","DL1_2009__Sugiura 1 3 5",142.168777777778,27.1164166666667,"2006"
"8366","DL1_2009__Sugiura 1 3 6",142.168777777778,27.1164166666667,"2007"
"8367","DL1_2009__Woinarski 1 1 1",131.130603,-13.571541,"2007"
"8368","DL1_2009__Woinarski 1 1 2",131.121535,-13.569739,"2007"
"8369","DL1_2009__Woinarski 1 1 3",131.11547,-13.571255,"2007"
"8370","DL1_2009__Woinarski 1 1 4",131.125649,-13.563893,"2007"
"8371","DL1_2009__Woinarski 1 1 5",131.134105,-13.574747,"2007"
"8372","DL1_2009__Woinarski 1 1 6",131.129437,-13.575446,"2007"
"8373","DL1_2009__Woinarski 1 1 7",131.132988,-13.593426,"2007"
"8374","DL1_2009__Woinarski 1 1 8",131.141287,-13.599897,"2007"
"8375","DL1_2009__Woinarski 1 1 9",131.156311,-13.567471,"2007"
"8376","DL1_2009__Woinarski 1 2 10",131.078145,-13.569589,"2007"
"8377","DL1_2009__Woinarski 1 2 11",131.067148,-13.592662,"2007"
"8378","DL1_2009__Woinarski 1 2 12",131.050113,-13.576653,"2007"
"8379","DL1_2009__Woinarski 1 2 13",131.052804,-13.573703,"2007"
"8380","DL1_2009__Woinarski 1 2 14",131.041399,-13.579535,"2007"
"8381","DL1_2009__Woinarski 1 2 15",131.046935,-13.584198,"2007"
"8382","DL1_2009__Woinarski 1 3 16",131.196314,-13.709019,"2007"
"8383","DL1_2009__Woinarski 1 3 17",131.205561,-13.710555,"2007"
"8384","DL1_2009__Woinarski 1 3 18",131.220013,-13.705284,"2007"
"8385","DL1_2009__Woinarski 1 3 19",131.236352,-13.705136,"2007"
"8386","DL1_2009__Woinarski 1 3 20",131.2371,-13.707036,"2007"
"8387","DL1_2009__Woinarski 1 3 21",131.23944,-13.680928,"2007"
"8388","DL1_2009__Woinarski 1 3 22",131.241228,-13.680397,"2007"
"8389","DL1_2009__Woinarski 1 3 23",131.236117,-13.665615,"2007"
"8390","DL1_2009__Woinarski 1 4 24",131.370953,-13.622519,"2007"
"8391","DL1_2009__Woinarski 1 4 25",131.370332,-13.610264,"2007"
"8392","DL1_2009__Woinarski 1 4 26",131.359179,-13.62386,"2007"
"8393","DL1_2009__Woinarski 1 4 27",131.382733,-13.6485,"2007"
"8394","DL1_2009__Woinarski 1 4 28",131.349332,-13.635266,"2007"
"8395","DL1_2009__Woinarski 1 4 29",131.328306,-13.632527,"2007"
"8396","DL1_2009__Woinarski 1 4 30",131.363317,-13.64425,"2007"
"8397","DL1_2009__Woinarski 1 4 31",131.383872,-13.646836,"2007"
"8398","DL1_2009__Woinarski 1 5 32",131.409769,-13.591282,"2007"
"8399","DL1_2009__Woinarski 1 5 33",131.396887,-13.595237,"2007"
"8400","DL1_2009__Woinarski 1 5 34",131.397891,-13.591333,"2007"
"8401","DL1_2009__Woinarski 1 5 35",131.398714,-13.582756,"2007"
"8402","DL1_2009__Woinarski 1 5 36",131.398589,-13.585297,"2007"
"8403","DL1_2009__Woinarski 1 5 37",131.40923,-13.58002,"2007"
"8404","DL1_2009__Woinarski 1 5 38",131.41061,-13.570303,"2007"
"8405","DL1_2009__Woinarski 1 5 39",131.414592,-13.561284,"2007"
"8406","DL1_2009__Woinarski 1 6 40",131.447258,-13.610893,"2007"
"8407","DL1_2009__Woinarski 1 6 41",131.445344,-13.623271,"2007"
"8408","DL1_2009__Woinarski 1 6 42",131.45108,-13.65097,"2007"
"8409","DL1_2009__Woinarski 1 6 43",131.429227,-13.628986,"2007"
"8410","DL1_2009__Woinarski 1 6 44",131.431464,-13.664263,"2007"
"8411","DL1_2009__Woinarski 1 6 45",131.447051,-13.650865,"2007"
"8412","DL1_2009__Woinarski 1 6 46",131.446442,-13.637472,"2007"
"8413","DL1_2009__Woinarski 1 6 47",131.45107,-13.652704,"2007"
"8414","DL1_2009__Woinarski 1 7 48",131.448872,-13.714398,"2008"
"8415","DL1_2009__Woinarski 1 7 49",131.45463,-13.710031,"2008"
"8416","DL1_2009__Woinarski 1 7 50",131.453934,-13.707057,"2008"
"8417","DL1_2009__Woinarski 1 7 51",131.450417,-13.702972,"2008"
"8418","DL1_2009__Woinarski 1 7 52",131.443098,-13.691299,"2008"
"8419","DL1_2009__Woinarski 1 7 53",131.435312,-13.690761,"2008"
"8420","DL1_2009__Woinarski 1 7 54",131.433859,-13.698636,"2008"
"8421","DL1_2009__Woinarski 1 7 55",131.432671,-13.706192,"2008"
"8422","DL1_2009__Woinarski 1 8 56",130.981911,-13.502329,"2008"
"8423","DL1_2009__Woinarski 1 8 57",130.987088,-13.501881,"2007"
"8424","DL1_2009__Woinarski 1 8 58",131.022129,-13.511895,"2007"
"8425","DL1_2009__Woinarski 1 8 59",130.987196,-13.531641,"2007"
"8426","DL1_2009__Woinarski 1 8 60",130.984278,-13.539508,"2007"
"8427","DL1_2009__Woinarski 1 8 61",130.987648,-13.54598,"2007"
"8428","DL1_2009__Woinarski 1 8 62",131.001512,-13.543637,"2007"
"8429","DL1_2009__Woinarski 1 8 63",131.000653,-13.547006,"2007"
"8430","DL1_2009__Woinarski 1 9 64",131.361628,-13.752708,"2008"
"8431","DL1_2009__Woinarski 1 9 65",131.381245,-13.734666,"2008"
"8432","DL1_2009__Woinarski 1 9 66",131.400145,-13.737356,"2008"
"8433","DL1_2009__Woinarski 1 9 67",131.397538,-13.748178,"2008"
"8434","DL1_2009__Woinarski 1 9 68",131.376268,-13.752594,"2008"
"8435","DL1_2009__Woinarski 1 9 69",131.38077,-13.751665,"2008"
"8436","DL1_2009__Woinarski 1 9 70",131.389769,-13.709375,"2008"
"8437","DL1_2009__Woinarski 1 9 71",131.373501,-13.71095,"2008"
"8438","DL1_2009__Woinarski 1 10 72",131.394343,-14.139461,"2007"
"8439","DL1_2009__Woinarski 1 10 73",131.391772,-14.122031,"2007"
"8440","DL1_2009__Woinarski 1 10 74",131.39426,-14.112881,"2007"
"8441","DL1_2009__Woinarski 1 10 75",131.381842,-14.121479,"2007"
"8442","DL1_2009__Woinarski 1 10 76",131.367268,-14.12034,"2007"
"8443","DL1_2009__Woinarski 1 10 77",131.357094,-14.110493,"2007"
"8444","DL1_2009__Woinarski 1 10 78",131.34881,-14.10976,"2007"
"8445","DL1_2009__Woinarski 1 11 79",130.925269,-13.669589,"2008"
"8446","DL1_2009__Woinarski 1 11 80",130.928944,-13.671386,"2008"
"8447","DL1_2009__Woinarski 1 11 81",130.934616,-13.669868,"2008"
"8448","DL1_2009__Woinarski 1 11 82",130.938044,-13.672074,"2008"
"8449","DL1_2009__Woinarski 1 11 83",130.941861,-13.700196,"2008"
"8450","DL1_2009__Woinarski 1 11 84",130.93822,-13.694676,"2008"
"8451","DL1_2009__Woinarski 1 11 85",130.933087,-13.6943,"2008"
"8452","DL1_2009__Woinarski 1 12 86",131.293637,-13.652069,"2008"
"8453","DL1_2009__Woinarski 1 12 87",131.295813,-13.648805,"2008"
"8454","DL1_2009__Woinarski 1 12 88",131.301055,-13.638654,"2008"
"8455","DL1_2009__Woinarski 1 12 89",131.311995,-13.635824,"2008"
"8456","DL1_2009__Woinarski 1 12 90",131.317135,-13.635189,"2008"
"8457","DL1_2009__Woinarski 1 12 91",131.32142,-13.632203,"2008"
"8458","DL1_2009__Woinarski 1 12 92",131.303245,-13.63295,"2008"
"8459","DL1_2009__Woinarski 1 12 93",131.296191,-13.638148,"2008"
"8460","DL1_2009__Woinarski 1 13 94",130.974562,-13.564294,"2007"
"8461","DL1_2009__Woinarski 1 13 95",130.992118,-13.597945,"2007"
"8462","DL1_2009__Woinarski 1 13 96",131.016798,-13.590562,"2007"
"8463","DL1_2009__Woinarski 1 13 97",130.983927,-13.58731,"2007"
"8464","DL1_2009__Woinarski 1 13 98",130.985736,-13.608163,"2007"
"8465","DL1_2009__Woinarski 1 13 99",130.981065,-13.605435,"2007"
"8466","DL1_2009__Woinarski 1 13 100",131.004628,-13.606756,"2008"
"8467","DL1_2009__Woinarski 1 13 101",130.983792,-13.587763,"2007"
"8468","DL1_2009__Woinarski 1 14 102",130.944389,-13.646665,"2007"
"8469","DL1_2009__Woinarski 1 14 103",130.942621,-13.647483,"2007"
"8470","DL1_2009__Woinarski 1 14 104",130.941329,-13.643146,"2007"
"8471","DL1_2009__Woinarski 1 14 105",130.945181,-13.631719,"2007"
"8472","DL1_2009__Woinarski 1 14 106",130.942393,-13.624086,"2007"
"8473","DL1_2009__Woinarski 1 14 107",130.967799,-13.639106,"2007"
"8474","DL1_2009__Woinarski 1 14 108",130.962457,-13.628972,"2007"
"8475","DL1_2009__Woinarski 1 14 109",130.956953,-13.619327,"2007"
"8476","DL1_2009__Woinarski 1 15 110",130.960037,-13.700667,"2007"
"8477","DL1_2009__Woinarski 1 15 111",130.962454,-13.70119,"2007"
"8478","DL1_2009__Woinarski 1 15 112",130.958947,-13.671729,"2007"
"8479","DL1_2009__Woinarski 1 15 113",130.946463,-13.687724,"2007"
"8480","DL1_2009__Woinarski 1 15 114",130.955098,-13.673413,"2007"
"8481","DL1_2009__Woinarski 1 15 115",130.980054,-13.671489,"2007"
"8482","DL1_2009__Woinarski 1 15 116",130.96762,-13.671009,"2007"
"8483","DL1_2009__Woinarski 1 15 117",130.983288,-13.681278,"2007"
"8484","DL1_2009__Woinarski 1 16 118",130.967391,-13.729068,"2007"
"8485","DL1_2009__Woinarski 1 16 119",130.981906,-13.735766,"2007"
